from_node,to_node,distance,route_id,bus_number,from_ars_id
225000182,225000123,599.7139963271284,100100265,5531,40025
225000123,225000121,589.8465475113699,100100265,5531,40046
225000121,225000120,306.68498625380835,100100265,5531,40055
225000120,225000119,230.30863385577962,100100265,5531,40052
225000119,225000021,316.0508499676283,100100265,5531,40027
225000021,225000032,248.84558661004056,100100265,5531,40045
225000032,225000118,232.9395228505455,100100265,5531,40032
225000118,225000117,300.23956957055833,100100265,5531,40031
225000117,225000058,345.88800840699076,100100265,5531,40008
225000058,225000014,500.9629411045468,100100265,5531,40003
225000014,225000013,615.5384853392721,100100265,5531,40601
225000013,225000012,276.454961582178,100100265,5531,40608
225000012,225000011,457.7361720958789,100100265,5531,40097
225000011,225000126,257.2632356747008,100100265,5531,40090
225000126,225000125,273.1677488349906,100100265,5531,40064
225000125,208000081,306.39488667154444,100100265,5531,40062
208000081,208000080,527.4235896219892,100100265,5531,40061
208000080,208000004,303.384699065391,100100265,5531,57039
208000004,208000003,386.63624307127975,100100265,5531,57047
208000003,208000002,374.0366063176093,100100265,5531,57037
208000002,208000001,472.46791590705556,100100265,5531,57035
208000001,208000066,324.483079864959,100100265,5531,57029
208000066,208000065,391.05200162650567,100100265,5531,57003
208000065,208000064,316.79835926244607,100100265,5531,9146
208000064,208000105,342.06478485780747,100100265,5531,57001
208000105,208000104,378.17585187816405,100100265,5531,57009
208000104,208000072,503.1982940372265,100100265,5531,57017
208000072,208000071,281.6937087885607,100100265,5531,57072
208000071,208000070,422.6929728153126,100100265,5531,57070
208000070,208000118,251.7195329999458,100100265,5531,57074
208000118,208000117,436.20980455485784,100100265,5531,57065
208000117,208000116,884.9366487899487,100100265,5531,57061
208000116,208000037,434.4977167781618,100100265,5531,57605
208000037,117000013,738.4690199537753,100100265,5531,18777
117000013,117000011,851.5577701262735,100100265,5531,18013
117000011,117000009,503.2624717366606,100100265,5531,18011
117000009,117000007,818.9239943378863,100100265,5531,18009
117000007,117000005,502.3584902381906,100100265,5531,18007
117000005,117000003,599.0179197024535,100100265,5531,18005
117000003,117000001,712.2880108569531,100100265,5531,18003
117000001,120000001,1009.7520224632182,100100265,5531,18001
120000001,119000001,330.6644582056868,100100265,5531,21001
119000001,119000002,505.50842657780777,100100265,5531,20001
119000002,119000003,656.3104884179246,100100265,5531,20002
119000003,119000004,455.34870336650397,100100265,5531,20003
119000004,119000005,376.92926709602204,100100265,5531,20004
119000005,119000006,645.7648269992279,100100265,5531,20005
119000006,119000020,370.2379108552688,100100265,5531,20006
119000020,119000021,359.7712878611259,100100265,5531,20106
119000021,119000022,328.59551940792704,100100265,5531,20107
119000022,119000007,452.2168801928897,100100265,5531,20108
119000007,119000009,619.7027224692044,100100265,5531,20007
119000009,119000011,473.5715907374834,100100265,5531,20009
119000011,119000013,490.7536871227808,100100265,5531,20011
119000013,119000014,150.82816452460378,100100265,5531,20013
119000014,119000012,564.6855388051574,100100265,5531,20014
119000012,119000010,517.1004078815877,100100265,5531,20012
119000010,119000008,573.230994265368,100100265,5531,20010
119000008,119000295,432.53584479247905,100100265,5531,20008
119000295,118000170,468.5084955469166,100100265,5531,20248
118000170,118000014,636.3830316340126,100100265,5531,19255
118000014,118000013,620.7390007003505,100100265,5531,19014
118000013,118000012,405.3920192644112,100100265,5531,19013
118000012,118000011,453.3588800009672,100100265,5531,19012
118000011,118000010,601.6843199076249,100100265,5531,19011
118000010,118000009,509.11897634303597,100100265,5531,19010
118000009,116000013,535.7007181074297,100100265,5531,19009
116000013,117000002,1047.2651607308396,100100265,5531,17013
117000002,117000004,434.39741477240347,100100265,5531,18002
117000004,117000006,591.4728339458658,100100265,5531,18004
117000006,117000008,793.5030951462984,100100265,5531,18006
117000008,117000010,552.6763110390116,100100265,5531,18008
117000010,117000012,467.1116657587244,100100265,5531,18010
117000012,117000014,903.8312107025687,100100265,5531,18012
117000014,117000310,680.2374570415792,100100265,5531,18014
117000310,208000094,421.13594173247066,100100265,5531,18776
208000094,208000093,990.3869600648878,100100265,5531,57604
208000093,208000047,427.387131383427,100100265,5531,57062
208000047,208000090,519.6425393052573,100100265,5531,57071
208000090,208000089,431.6032539167356,100100265,5531,57066
208000089,208000205,511.25447453440216,100100265,5531,57069
208000205,208000204,356.3345379520789,100100265,5531,57010
208000204,208000158,418.85647026080454,100100265,5531,57008
208000158,208000254,380.9837528844081,100100265,5531,57023
208000254,208000155,738.4672009447298,100100265,5531,9237
208000155,208000087,412.58060931891634,100100265,5531,57030
208000087,208000086,385.43058851159697,100100265,5531,57033
208000086,208000085,343.9441306831855,100100265,5531,57034
208000085,208000083,388.8561868820129,100100265,5531,57045
208000083,208000082,439.7970459687745,100100265,5531,57046
208000082,225000157,339.8945508113225,100100265,5531,56062
225000157,225000156,249.56980504136618,100100265,5531,40058
225000156,225000115,313.40714562132274,100100265,5531,40065
225000115,225000015,300.51385111882064,100100265,5531,40092
225000015,225000114,237.49251762843994,100100265,5531,40096
225000114,225000113,787.9550724877234,100100265,5531,40083
225000113,225000104,314.85792244769505,100100265,5531,40602
225000104,225000112,288.5803279608261,100100265,5531,40002
225000112,225000111,396.9143909455547,100100265,5531,40006
225000111,225000042,426.651558563307,100100265,5531,40012
225000042,225000027,134.0293255484954,100100265,5531,40037
225000027,225000110,354.13192789647394,100100265,5531,40050
225000110,225000187,233.94160870605833,100100265,5531,40024
225000187,225000185,275.29679753898677,100100265,5531,40051
225000185,225000075,549.5261010579535,100100265,5531,40048
225000075,225000171,496.62357049023075,100100265,5531,40618
225000171,225000181,311.07291408838586,100100265,5531,40034
213000455,213000075,201.79379754285466,100100266,5634,38629
213000075,213000220,381.92121232106274,100100266,5634,38626
213000220,213000219,403.4659372244661,100100266,5634,38161
213000219,117000047,1275.5123268131726,100100266,5634,38160
117000047,117000003,362.2084225548044,100100266,5634,18133
117000003,117000001,712.2880108569531,100100266,5634,18003
117000001,120000001,1009.7520224632182,100100266,5634,18001
120000001,119000001,330.6644582056868,100100266,5634,21001
119000001,118000175,344.00794534125595,100100266,5634,20001
118000175,118000176,303.63036653865043,100100266,5634,19260
118000176,118000177,378.8958331695145,100100266,5634,19261
118000177,118000184,236.23185235891398,100100266,5634,19262
118000184,118000160,329.8106527724382,100100266,5634,19269
118000160,118000223,282.6467290088757,100100266,5634,19245
118000223,118000210,427.6131745420308,100100266,5634,19314
118000210,118000211,399.79622958729465,100100266,5634,19298
118000211,118000220,272.3653827520135,100100266,5634,19299
118000220,119000005,52.17317917248887,100100266,5634,19311
119000005,119000006,645.7648269992279,100100266,5634,20005
119000006,119000020,370.2379108552688,100100266,5634,20006
119000020,119000021,359.7712878611259,100100266,5634,20106
119000021,118000066,1033.8584582907963,100100266,5634,20107
118000066,118000064,217.79541408531043,100100266,5634,19151
118000064,118000063,167.36005302922862,100100266,5634,19149
118000063,118000059,337.2707210563563,100100266,5634,19148
118000059,118000057,608.7140929914897,100100266,5634,19144
118000057,118000055,476.2205048214147,100100266,5634,19142
118000055,118000213,752.7872578507937,100100266,5634,19140
118000213,118000053,333.91767652482025,100100266,5634,19303
118000053,118000054,391.25426312051155,100100266,5634,19138
118000054,118000056,499.2847722708426,100100266,5634,19139
118000056,118000058,583.0995417140414,100100266,5634,19141
118000058,118000062,308.68871867782724,100100266,5634,19143
118000062,118000065,238.5576469489961,100100266,5634,19147
118000065,118000170,1231.0706338428436,100100266,5634,19150
118000170,118000014,636.3830316340126,100100266,5634,19255
118000014,118000219,661.0234254938139,100100266,5634,19014
118000219,118000302,274.9288723230889,100100266,5634,19310
118000302,118000218,176.89666807638932,100100266,5634,19393
118000218,118000608,370.8401110766917,100100266,5634,19309
118000608,118000224,306.861621895113,100100266,5634,19341
118000224,118000161,240.64282466487782,100100266,5634,19315
118000161,118000187,306.9860018616451,100100266,5634,19246
118000187,118000181,350.3654302291504,100100266,5634,19272
118000181,118000182,415.56539284180525,100100266,5634,19266
118000182,118000183,165.02337774402818,100100266,5634,19267
118000183,118000009,275.7969667214209,100100266,5634,19268
118000009,116000013,535.7007181074297,100100266,5634,19009
116000013,117000002,1047.2651607308396,100100266,5634,17013
117000002,117000004,434.39741477240347,100100266,5634,18002
117000004,117000046,473.5087408501396,100100266,5634,18004
117000046,213000117,1262.7391399102626,100100266,5634,18132
213000117,213000116,387.48649931250446,100100266,5634,38169
213000116,213000074,440.71037002945786,100100266,5634,38147
213000074,213000456,233.78572004881286,100100266,5634,38142
213000455,213000075,201.79379754285466,100100267,5535,38629
213000075,213000134,249.6600386805942,100100267,5535,38626
213000134,213000192,318.10234457773106,100100267,5535,38616
213000192,213000191,258.42144939749204,100100267,5535,38145
213000191,213000190,441.5374466041336,100100267,5535,38170
213000190,213000189,409.08156528583214,100100267,5535,38155
213000189,213000188,262.69073973007363,100100267,5535,38151
213000188,117000041,308.04109952221773,100100267,5535,38166
117000041,117000906,527.4015811158791,100100267,5535,18127
117000906,117000045,425.8251803899792,100100267,5535,18129
117000045,117000047,999.7318376888986,100100267,5535,18131
117000047,117000003,362.2084225548044,100100267,5535,18133
117000003,117000001,712.2880108569531,100100267,5535,18003
117000001,120000674,1014.9161829282682,100100267,5535,18001
120000674,116000138,90.6026384722834,100100267,5535,21002
116000138,117000111,525.6044838475926,100100267,5535,17229
117000111,117000112,322.2266331138943,100100267,5535,18197
117000112,120000016,634.2156615595071,100100267,5535,18198
120000016,120000445,223.9808397706867,100100267,5535,21115
120000445,120000017,217.00322751860583,100100267,5535,21361
120000017,120000241,563.6840732512968,100100267,5535,21116
120000241,120000048,314.41997634194917,100100267,5535,21604
120000048,120000130,261.460970723246,100100267,5535,21149
120000130,120000088,507.2818340056884,100100267,5535,21232
120000088,120000089,254.8435589211171,100100267,5535,21190
120000089,120000090,329.22894234522647,100100267,5535,21191
120000090,120000091,260.90547498193376,100100267,5535,21192
120000091,120000157,154.02444395225822,100100267,5535,21193
120000157,120000152,172.83963259673953,100100267,5535,21259
120000152,119000126,801.256837909492,100100267,5535,21254
119000126,119000125,230.76729917539,100100267,5535,20221
119000125,119000124,159.49699588982517,100100267,5535,20220
119000124,119000107,326.71714836704086,100100267,5535,20219
119000107,119000105,352.53887689300507,100100267,5535,20200
119000105,119000100,329.76249962291587,100100267,5535,20198
119000100,119000098,357.42514681854817,100100267,5535,20193
119000098,119000024,364.5418694833554,100100267,5535,20191
119000024,119000026,390.01998939166253,100100267,5535,20114
119000026,119000029,424.8932357291756,100100267,5535,20117
119000029,119000028,33.553919335316515,100100267,5535,20122
119000028,119000027,275.44950950503534,100100267,5535,20121
119000027,119000025,403.1592139649489,100100267,5535,20119
119000025,119000097,479.4247562743804,100100267,5535,20115
119000097,119000099,260.19135718498075,100100267,5535,20190
119000099,119000104,455.10037658978734,100100267,5535,20192
119000104,119000106,334.6677351081544,100100267,5535,20197
119000106,119000108,338.58802425975955,100100267,5535,20199
119000108,119000131,151.67570240626318,100100267,5535,20201
119000131,119000127,226.21502384337052,100100267,5535,20228
119000127,120000153,785.854575890562,100100267,5535,20222
120000153,120000158,222.2556196871084,100100267,5535,21255
120000158,120000098,129.7005719723116,100100267,5535,21260
120000098,120000099,251.10270933109948,100100267,5535,21200
